"gene_ID","gene_qvalue","minimal_tx_qvalue","number_tx","number_significant_tx","max(Basal_UK_72hpi_child_Infected-Basal_UK_72hpi_adult_Infected)","pct_gene_expr","max_pct_tx_expr"
"ENSG00000168488",6.86649797907248e-09,1,13,0,-0.254940800071292,1,0.833333333333333
"ENSG00000115339",5.76270908604546e-08,1,7,0,0.254901960784313,1,1
"ENSG00000100462",0.0330890759091432,0.407260811555222,5,0,0.25489911582668,1,1
"ENSG00000167685",0.00381741647019805,0.258595803535005,4,0,0.25486779386416,1,1
"ENSG00000160838",0.0137318977644614,0.00822882969488616,4,1,0.25475928079334,1,1
"ENSG00000198843",0.0178474628961131,0,2,2,0.254647214036636,1,1
"ENSG00000196507",0.00613817816647844,0.0357376964302542,3,1,0.253294354810639,1,1
"ENSG00000253710",1.50979190922025e-07,1,5,0,0.252097923388728,1,1
"ENSG00000136518",2.76985598028494e-05,0.00796430508971331,3,1,0.251971870145605,1,1
"ENSG00000177425",1.3741362703945e-05,1,7,0,0.251399581113856,1,1
"ENSG00000160789",1.70291637644775e-20,3.22098815067972e-06,4,1,-0.25095951571331,1,1
"ENSG00000114529",0.00834199802165082,0.427999614865373,5,0,-0.25065406689588,1,1
"ENSG00000247498",0.00975106726310745,1,5,0,0.250000173475307,1,1
"ENSG00000276170",9.63447859214669e-08,1,6,0,0.249999762809417,1,1
"ENSG00000122565",0.0488319441510935,0.193647453897649,3,0,0.249676354018536,1,1
"ENSG00000135469",0.00726221151513555,0.197764480021638,4,0,-0.249272034302571,1,1
"ENSG00000151327",0.0200260202568959,0.017703273207733,4,1,0.249185103179684,1,1
"ENSG00000023041",0.0369713269343242,1,4,0,-0.248967125169362,1,1
"ENSG00000206072",0.021722201294035,0.810431307880079,6,0,-0.248957940540287,1,1
"ENSG00000183273",0.0148100227759076,0.324612359957669,5,0,0.248479844983392,1,1
"ENSG00000015479",2.13515850663042e-12,1,9,0,-0.248179644572708,1,1
"ENSG00000115963",1.95509171153029e-06,3.6764952258253e-08,5,1,-0.248090058302481,1,1
"ENSG00000198663",0.00577609467766636,1,4,0,0.248042226657805,1,1
"ENSG00000237441",0.0125735049934426,0.482506753343911,3,0,-0.247998549777112,1,1
"ENSG00000103145",1.10846255227195e-12,0.000454598260967123,7,1,0.247985033820787,1,1
"ENSG00000182944",5.19656200688761e-08,0.722567832979195,11,0,-0.2473741334755,1,1
"ENSG00000118307",0.00119483527870705,1,6,0,0.24732161003528,1,1
"ENSG00000159658",0.00540927340854837,0.392231521049833,4,0,0.246479320927086,1,1
"ENSG00000034152",6.40593244693276e-06,1,6,0,-0.246473364361757,1,1
"ENSG00000138400",0.0493094557985792,0.715101474390096,3,0,-0.246434505944149,1,1
"ENSG00000138796",5.00963405618291e-06,1,3,0,-0.246431835693814,1,1
"ENSG00000129295",0.000550134639628047,0.94369316454655,7,0,0.246228005772019,1,1
"ENSG00000143870",3.33983778974355e-27,1,3,0,0.245696798495807,1,1
"ENSG00000126602",0.000801674599592766,0,2,2,-0.245505635238608,1,1
"ENSG00000276850",0.0059812819393175,1,5,0,0.245267360831024,1,1
"ENSG00000114670",1.61015060592697e-05,0.556560643468368,7,0,-0.245194646673616,1,1
"ENSG00000126254",0.0345006576753194,0,2,2,0.245085245460411,1,1
"ENSG00000178028",0.0255016547195527,0.162381289542815,3,0,-0.244832193142828,1,1
"ENSG00000170892",6.07335440659532e-17,0.0934314414469918,6,0,0.244604202309594,1,1
"ENSG00000110628",0.000631042307279958,1,8,0,0.24444444617827,1,1
"ENSG00000197956",3.42090899414917e-294,1,3,0,-0.244302183977315,1,1
"ENSG00000085117",1.34991203209002e-08,0,2,2,-0.244170953114133,1,1
"ENSG00000152291",0.00331400432914476,0.758119384558523,4,0,-0.244015397321314,1,1
"ENSG00000137944",0.000161203633004717,1,7,0,-0.24390191297487,1,1
"ENSG00000177150",0.00570732504187861,1,3,0,0.242533653267086,1,1
"ENSG00000156110",0.00156231836076234,1,6,0,-0.242031163477265,1,1
"ENSG00000112701",2.52816006118322e-06,1,7,0,0.241932625194244,1,1
"ENSG00000204580",5.34900066887895e-16,1,12,0,-0.240963836732495,1,1
"ENSG00000169609",0.0136533167170707,0.0851147292895309,6,0,-0.240891466603781,1,1
"ENSG00000100949",1.95571563347278e-06,1,7,0,-0.240740599617539,1,1
"ENSG00000165775",0.00535606122926574,0,2,2,0.240327278123981,1,1
"ENSG00000189223",3.35731809924953e-12,1,12,0,0.240264775669654,1,1
"ENSG00000213145",5.30946964789004e-05,5.18251355547887e-06,4,2,0.240259318023016,1,1
"ENSG00000137473",6.90476349093386e-06,0.996871447256466,7,0,-0.240178592675848,1,0.833333333333333
"ENSG00000167397",0.00829573093156524,0.000948884154738488,5,1,-0.24004348966541,1,1
"ENSG00000070526",8.44514568450477e-18,0.0504965595804388,6,0,-0.23948868196482,1,1
"ENSG00000099204",0.00011535818091352,1,8,0,0.239426567093411,1,1
"ENSG00000141551",3.21527407979372e-07,1,6,0,0.239220797924969,1,1
"ENSG00000113282",7.97503902593e-05,0.225054300341818,6,0,0.239130434782609,1,1
"ENSG00000177885",3.86737636036735e-05,0.193917295518076,3,0,-0.239066419396729,1,1
"ENSG00000182220",2.9793399163679e-06,5.04931212089193e-07,6,1,-0.238922052268501,1,1
"ENSG00000102317",0.0027682160093339,0.00156722483339142,4,1,0.238527902700464,1,1
"ENSG00000100225",0.00487580138221702,0.00549032282394682,7,1,0.238514173727932,1,1
"ENSG00000121578",2.83764207189843e-05,0.136018895745085,6,0,0.238478539109749,1,1
"ENSG00000160310",0.0013373975304318,0.139675253048412,5,0,-0.238298495917924,1,1
"ENSG00000106263",1.49642242123136e-12,1,8,0,0.237791900500266,1,1
"ENSG00000167757",3.47536848268447e-15,2.65165715987416e-09,6,2,0.237317648367607,1,1
"ENSG00000122481",0.000142336188446652,1,7,0,-0.236842213922178,1,1
"ENSG00000230937",1.41099044017556e-61,3.53347917114235e-17,8,1,-0.236720836840044,1,1
"ENSG00000132507",1.94430229005572e-19,5.4132658627015e-07,3,1,-0.236696895058936,1,1
"ENSG00000071626",0.000131264659308921,0.468641055334843,5,0,0.23657787933929,1,1
"ENSG00000163565",1.95056380199601e-27,4.13342000603095e-06,11,1,0.235892041601935,1,1
"ENSG00000172239",1.12824268129931e-09,0.000434596660161255,5,1,0.235668010401181,1,1
"ENSG00000243836",3.54774705240426e-15,1,4,0,-0.235294100734843,1,1
"ENSG00000112561",0.0403459367273779,1,7,0,0.233970647314839,0.833333333333333,0.666666666666667
"ENSG00000196605",0.00800721880751338,1,8,0,0.233333332039009,1,1
"ENSG00000068120",0.00374398356746016,0.0447416328658364,4,1,0.233310202144246,1,1
"ENSG00000119333",5.15961468770486e-19,0.245576009125951,5,0,-0.232787473802696,1,1
"ENSG00000174720",3.86988138536537e-13,1,10,0,0.231883974866134,1,1
"ENSG00000123159",1.34966909814493e-37,1,9,0,0.231416861172612,1,1
"ENSG00000105700",0.000845251562278837,0.0282692878749483,3,1,-0.230982067443233,1,1
"ENSG00000101347",2.98002543895559e-07,0.838233676770518,6,0,0.230981742795976,1,1
"ENSG00000213096",0.0115328003454244,0.769530401900898,8,0,0.230695842147823,1,0.833333333333333
"ENSG00000167741",4.13539190607574e-05,1,7,0,-0.230264990165095,1,1
"ENSG00000176788",2.21566770805602e-15,1,3,0,-0.230192660115048,1,1
"ENSG00000155959",0.00192883907740986,0,2,2,0.230054040479457,1,1
"ENSG00000166164",0.000602390207729245,1,6,0,-0.229634541074167,1,1
"ENSG00000163093",0.00834866741622951,0.896287719409603,4,0,0.229446980880372,1,1
"ENSG00000165949",2.60105820821746e-110,4.09938390321793e-98,3,2,-0.229384729136717,1,1
"ENSG00000171813",0.016493711590585,0.43708185977995,5,0,0.228497735009094,1,1
"ENSG00000105341",0.0443116062102908,0.291948164075556,4,0,0.228388380287124,1,1
"ENSG00000139218",8.00488496649721e-08,0.0461282881230655,8,1,-0.22814283344217,1,1
"ENSG00000197446",4.02930924081554e-31,6.54748350213863e-13,12,1,-0.227183568741057,1,1
"ENSG00000143553",3.85378726585044e-05,0.00228667204523522,4,1,0.227083314629345,1,1
"ENSG00000145779",0.0219172797581687,0.064610716008106,4,0,-0.226928507450284,1,1
"ENSG00000168476",2.46686212034587e-07,1,4,0,-0.226408629504063,1,1
"ENSG00000092199",4.2282193388361e-31,1,9,0,0.226315789473684,1,1
"ENSG00000140280",3.79196009605674e-09,1,5,0,0.225402749538594,1,1
"ENSG00000090989",0.00139247002053801,0.555356757392238,7,0,0.224999958870394,1,0.833333333333333
"ENSG00000204220",8.84045987835615e-06,0.0229832752237239,5,1,-0.224747769114751,1,1
"ENSG00000144306",0.0232800348195344,0.637540243498254,4,0,-0.223894555307707,1,1
"ENSG00000141741",4.08919334803193e-11,1.76207072749028e-11,3,2,-0.223811212119439,1,1
"ENSG00000213593",6.28888886753869e-05,1,3,0,-0.223233994299209,1,1
"ENSG00000174891",0.00190281563920873,0.0468690219662665,5,1,-0.222647956101805,1,1
"ENSG00000124226",8.98103429719467e-05,1,3,0,-0.222377068778986,1,1
"ENSG00000112679",0.00783550861424431,0.267561588114231,4,0,-0.222357771597275,1,1
"ENSG00000131503",3.93274995572134e-06,1,10,0,-0.22221866465621,1,1
"ENSG00000068079",0.000238931197162114,2.81581029885641e-05,3,2,-0.222082116454454,1,1
"ENSG00000264230",6.79163556006452e-05,0.0361957556915366,4,1,-0.221849262731815,1,1
"ENSG00000136270",3.54245003944877e-07,1,6,0,-0.221369127808732,1,1
"ENSG00000108244",1.27653473126087e-17,1.368572157616e-05,4,1,-0.22123251709715,1,1
"ENSG00000134779",2.47478561999055e-10,0.000333796961036419,9,1,-0.220393458350379,1,1
"ENSG00000100243",0.000234303059156466,0.091241586880204,3,0,-0.220030830295328,1,1
"ENSG00000132341",1.41972301899558e-26,0,2,2,0.219755614310453,1,1
"ENSG00000154518",0.0321936334694648,0.00458384203268364,4,1,-0.219710434211541,1,1
"ENSG00000169045",4.61079781020954e-07,1,10,0,0.219194513254377,1,1
"ENSG00000141698",4.99180176478901e-06,1,6,0,0.219178217378694,1,1
"ENSG00000214022",3.83623230172375e-06,1,8,0,-0.219137296755209,1,1
"ENSG00000065054",5.06183596421071e-06,0.0224712921158948,8,1,0.219096307467674,1,1
"ENSG00000163472",0.00330438899718082,0.145782241002815,5,0,-0.218850879852368,1,1
"ENSG00000074266",0.0186677191322025,0.66623546710845,7,0,0.218790740885758,1,1
"ENSG00000106617",7.80411826198034e-05,1,8,0,-0.21874923873117,1,1
"ENSG00000204711",0.00343408103687803,0.00886459921051088,7,1,0.218676325360078,1,1
"ENSG00000182979",0.0207731225037545,0.402270018966838,6,0,0.21801790570622,1,1
"ENSG00000130312",0.000121921701264632,1.58089006431448e-05,3,2,-0.217990828095693,1,1
"ENSG00000117616",1.70663977491207e-07,0.561855074759982,8,0,0.21767507389555,1,1
"ENSG00000104881",8.63154667090575e-06,1,5,0,-0.217391392451203,1,1
"ENSG00000177106",0.00022431138784179,1,10,0,-0.216494642903973,1,1
"ENSG00000135506",0.000270018796693338,0.917172847800114,4,0,0.215806656152703,1,1
"ENSG00000104825",0.0211041644947753,0.613525956943456,7,0,0.213759474134979,1,1
"ENSG00000227036",7.23573458567161e-05,5.65479773986818e-05,9,1,0.213698333147437,1,1
"ENSG00000081870",4.7508982903102e-34,1,5,0,-0.21288090708003,1,1
"ENSG00000115457",7.22980302512792e-36,0.000234452059281475,8,1,0.212796791055228,1,1
"ENSG00000151023",0.0110719984725578,0.00781827847018468,4,1,0.212517929307429,1,1
"ENSG00000100106",0.00358642760741208,0.00266815989220509,3,1,-0.212256965489493,1,1
"ENSG00000154845",0.0333197467820583,1,6,0,-0.21212106852636,1,1
"ENSG00000006534",0.00526375527566343,0.730809847510363,6,0,-0.211828000423958,1,1
"ENSG00000077150",0.00167758950978034,0.478424092371322,7,0,-0.211054724875946,1,1
"ENSG00000139428",0.0396079409984622,0.899502225576441,4,0,0.210934615699214,1,1
"ENSG00000164109",0.00357236019636403,0.240441724110326,3,0,-0.210920661091959,1,1
"ENSG00000125445",2.62332813851197e-18,1,5,0,0.210682205603466,1,1
"ENSG00000070081",7.81231882780972e-07,0.231387002094121,12,0,0.21057602077952,1,1
"ENSG00000122390",0.0321210764286146,1,8,0,-0.210540988484232,1,0.833333333333333
"ENSG00000115641",4.66861727102744e-29,1,7,0,0.210526518299923,1,1
"ENSG00000110921",0.032269592156477,0.0985412306826746,5,0,-0.20932471996528,1,1
"ENSG00000114942",3.45105023587868e-142,6.3421671927043e-78,3,1,-0.209168476612013,1,1
"ENSG00000042753",8.55135868782344e-10,2.62099140164726e-10,3,1,-0.208710549483495,1,1
"ENSG00000136147",3.50623572223704e-08,0.0839953912431298,6,0,0.208254188372326,1,1
"ENSG00000150527",4.40495757034694e-05,1,6,0,0.20799467782745,1,1
"ENSG00000198563",1.55069249030701e-16,0.00255267107319276,5,1,-0.207656636683435,1,1
"ENSG00000126698",0.00539771907558438,0.0041563179256244,4,2,0.207645646439306,1,1
"ENSG00000069509",0.0231952422243446,0.0419942244431437,3,1,-0.207441231604806,1,1
"ENSG00000184924",5.7564823001952e-09,0,2,2,-0.207208614768967,1,1
"ENSG00000214078",1.53418337266984e-16,0.152691045985176,10,0,0.207131409945516,1,1
"ENSG00000171314",7.0740748130041e-55,2.12734856205063e-10,4,1,-0.207101741986697,1,1
"ENSG00000127314",3.39724369360735e-26,1,5,0,-0.206925968049264,1,1
"ENSG00000153485",0.00931598181560742,0,2,2,-0.206885761197306,1,1
"ENSG00000100897",0.00294402985520808,0.954421706683744,8,0,0.206349146994181,1,1
"ENSG00000166920",8.56316540313292e-40,1,4,0,-0.203822529173209,1,1
"ENSG00000154582",6.98846601191874e-07,0.00294509146325194,7,1,-0.203725645022186,1,1
"ENSG00000164292",0.00430014439011406,1,7,0,-0.203467896585727,1,1
"ENSG00000068745",1.65522252026797e-12,0.000925226857187088,6,1,-0.203298426294482,1,1
"ENSG00000196591",2.24131620276714e-10,0.14412762721492,6,0,0.203099170307111,1,1
"ENSG00000167460",3.83806404172601e-10,1,6,0,0.202820283982244,1,1
"ENSG00000117868",0.0398939282880658,1,4,0,-0.202510296411245,1,1
"ENSG00000087077",3.20160147019086e-16,3.2127993499979e-07,5,1,0.201450890948341,1,1
"ENSG00000111912",8.44283062918096e-15,1,4,0,-0.201299248154313,1,1
"ENSG00000072310",0.0181671325402602,0.701559582997677,4,0,-0.200738673487577,1,1
"ENSG00000169223",1.26278225236394e-28,1,3,0,0.200663216385991,1,1
"ENSG00000142230",0.0243106197614008,0.756075820123135,5,0,0.20059798978796,1,1
"ENSG00000113240",7.78176724154657e-06,1,11,0,0.200107571245681,1,1
"ENSG00000205133",0.0028891955493023,1,8,0,0.20000000000023,1,1
"ENSG00000225484",5.17486427691221e-05,1,9,0,0.2,1,1
"ENSG00000112699",0.000402432032661258,0.304257106195035,4,0,-0.199956694580813,1,1
"ENSG00000161203",3.69977216576097e-42,1,4,0,-0.199827277198089,1,1
"ENSG00000133142",2.75053869003833e-11,0.00150738974094133,5,1,-0.199382437014868,1,1
"ENSG00000170477",2.65348183902915e-36,2.05449571769874e-18,5,1,0.199373384074748,1,1
"ENSG00000114956",6.31750026568501e-24,1,7,0,0.199160971641702,1,1
"ENSG00000135002",0.000992430091738827,1,4,0,-0.198751621396388,1,1
"ENSG00000122085",0.0458800831961284,1,6,0,0.19845343418953,1,1
"ENSG00000124596",6.68112306695323e-07,1,8,0,0.197138289278236,1,1
"ENSG00000183520",0.033313520416327,0,2,2,0.197095689898612,1,1
"ENSG00000189376",6.05997057094605e-05,0.0016423615257677,4,1,-0.196975658121438,1,1
"ENSG00000244038",0.00761950891432715,0.0014183500646121,3,2,0.196952061323271,1,1
"ENSG00000051620",7.56547016122346e-07,7.76135237543053e-08,3,1,-0.196459906311185,1,1
"ENSG00000117859",0.0479715748126229,1,8,0,-0.195767195004743,1,1
"ENSG00000109180",2.77459700589437e-07,2.89413844027613e-07,3,1,-0.195687936597222,1,1
"ENSG00000085733",0.00255449474563371,0.95035968623095,8,0,0.195361486528647,1,1
"ENSG00000140943",2.54252350379333e-05,1,4,0,-0.194595802350834,1,1
"ENSG00000117525",3.47914532236459e-52,1,6,0,0.194345680413821,1,1
"ENSG00000172893",0.0439632819272901,1,4,0,0.194174530572006,1,1
"ENSG00000176485",6.22948677337506e-05,0.112766581405067,4,0,-0.194020053191038,1,1
"ENSG00000138002",0.00167758950978034,0.327426240227693,4,0,-0.193168572021799,1,1
"ENSG00000111142",8.10909308217025e-09,1,6,0,-0.192723369819318,1,1
"ENSG00000113648",1.16908255100793e-12,1.58183858928969e-13,6,1,0.192521061809207,1,1
"ENSG00000165525",0.0142255760899059,0.0748952892068545,5,0,-0.192169196417578,1,1
"ENSG00000265190",8.97584220292151e-18,0.894186212516575,8,0,0.192079958470166,1,1
"ENSG00000164144",0.000174299613491074,1,7,0,-0.191207912675121,1,1
"ENSG00000167523",0.0212516094649528,1,8,0,0.191158753133776,1,1
"ENSG00000124370",0.000704126877831564,1,5,0,0.191141105063443,1,1
"ENSG00000053371",1.35295874583241e-15,1,3,0,-0.190985796701054,1,1
"ENSG00000274265",4.52338181386865e-11,0.216650781614812,8,0,0.190877339199562,1,1
"ENSG00000076242",0.00708923350689641,1,6,0,-0.190560626681062,1,1
"ENSG00000162174",0.0178197268204644,1,6,0,0.190129769251553,1,1
"ENSG00000159714",0.000405021840990971,1,6,0,-0.189186622340237,1,1
"ENSG00000137074",0.0128684112632746,0.304281660333943,12,0,-0.188794219866438,1,1
"ENSG00000070087",0.0172270188438727,1,5,0,-0.188749295516523,1,1
"ENSG00000104886",0.0143174723245079,1,6,0,-0.188533445621069,1,1
"ENSG00000070423",0.0100209012162073,0.132579012751008,4,0,-0.188496544833444,1,1
"ENSG00000111679",0.00130442086987935,1,5,0,-0.188367405552607,1,1
"ENSG00000021355",0.000937460594034728,0.064904553407385,3,0,-0.188181510401377,1,1
"ENSG00000134330",0.0300162100789972,0.688470631918449,5,0,-0.187593128023531,1,1
"ENSG00000214941",0.0147302710681529,1,8,0,-0.187486485894865,1,1
"ENSG00000156515",0.0133374223861612,0.675767871004916,3,0,0.187295837967946,1,1
"ENSG00000204954",0.00360565120571304,0.941718107688565,5,0,-0.187188580912592,1,1
"ENSG00000184047",0.000192906256217828,0.176896020436715,5,0,-0.187179876457027,1,1
"ENSG00000177479",0.000383011586388501,1,8,0,-0.187149841739685,1,1
"ENSG00000164924",4.0995875643693e-13,1,9,0,-0.187140975818562,1,1
"ENSG00000110011",4.80904944378606e-05,1,6,0,-0.186675287494438,1,1
"ENSG00000100219",1.1843066393174e-16,2.64642819648363e-05,4,1,-0.186501729984575,1,1
"ENSG00000142273",0.0109314858265901,1,3,0,0.186050318087323,1,1
"ENSG00000160201",0.011162590210362,0,2,2,0.185737790412736,1,1
"ENSG00000179262",3.98430302550417e-11,2.47672495971413e-08,3,1,0.185712904453332,1,1
"ENSG00000054611",0.0305821431512847,1,4,0,0.185185185185185,1,1
"ENSG00000178951",1.04580249725117e-14,1,7,0,0.18418462063085,1,1
"ENSG00000008952",9.48597316229053e-07,1,3,0,-0.183924891790606,1,1
"ENSG00000226328",0.00036957624425091,1,9,0,-0.183614630139364,1,1
"ENSG00000088726",0.00359921575550694,1,9,0,0.183382133982775,1,1
"ENSG00000163938",4.75793320176044e-05,1,6,0,-0.183332983456069,1,1
"ENSG00000100360",8.52118384306049e-08,1,4,0,-0.183225029212337,1,1
"ENSG00000100221",0.000854431876030404,1,5,0,0.183036811534656,1,1
"ENSG00000170291",1.19928198029816e-06,0.031945853529057,10,1,0.181836675757684,1,1
"ENSG00000186710",2.76065506347325e-06,1,4,0,0.181668170445496,1,1
"ENSG00000140995",0.028480222342818,0.283159925945102,3,0,0.181363091557824,1,1
"ENSG00000136243",0.0309552676795638,1,5,0,0.18118750417814,1,1
"ENSG00000173113",4.92953381665186e-09,0,2,2,-0.181141677695178,1,1
"ENSG00000140043",0.00910911077743688,1,5,0,-0.181067773879784,1,1
"ENSG00000014216",1.5401811469687e-06,0.0372745154629888,5,1,0.180736363873735,1,1
"ENSG00000174950",0.00560281834394193,0.193925340031693,3,0,0.179834725036262,1,1
"ENSG00000178935",0.0163346426338863,0.641429934702207,3,0,0.179684966506171,1,1
"ENSG00000101294",0.000194426606491338,0.0015323861081082,4,1,-0.179664007903507,1,1
"ENSG00000007174",0.000160898078319641,1,6,0,0.178155529276074,1,1
"ENSG00000153015",0.0300987755624702,0.151288754855307,3,0,-0.178063503913587,1,1
"ENSG00000145216",1.84111722636501e-16,1,18,0,-0.177777784047231,1,1
"ENSG00000143771",0.00367668486581825,0.000885386904966901,4,1,-0.177541325403241,1,1
"ENSG00000206573",5.02980274597166e-06,1,12,0,0.177259408415081,1,1
"ENSG00000141002",0.023540882500648,0.00384798085794484,6,1,-0.177229648564527,1,1
"ENSG00000143537",2.9344311929311e-06,1,8,0,0.177135295331339,1,1
"ENSG00000161618",3.58220026321618e-05,0.505192240127825,7,0,-0.176993679976594,1,1
"ENSG00000175582",0.000937460594034728,1,5,0,-0.176943783010271,1,1
"ENSG00000167543",0.000195129302780337,1,4,0,0.17692754763909,1,1
"ENSG00000115464",0.00271578631136655,0.306111344318374,5,0,0.176830643678294,1,1
"ENSG00000122687",0.0174815399103066,0.189953551680025,6,0,-0.176685294115853,1,1
"ENSG00000100926",0.00817674624943646,0.289098002320983,7,0,0.176576410754949,1,1
"ENSG00000145014",1.34707775305042e-09,1,13,0,-0.176289874928556,1,1
"ENSG00000111011",0.0210894103393441,0.209936398268623,8,0,-0.176036287894029,1,1
"ENSG00000167220",0.0361522297193047,1,4,0,-0.175966296342682,1,1
"ENSG00000147889",8.01863958109285e-14,0.000591513175291275,8,1,-0.174775460100493,1,1
"ENSG00000285437",0.00108235604709407,1,7,0,-0.173801838078964,1,1
"ENSG00000163832",6.71843392282023e-06,1,7,0,0.173093684363488,1,1
"ENSG00000106635",8.56367184011342e-08,1,8,0,-0.173076663821774,1,1
"ENSG00000189366",0.0334644401789155,0.405758600200186,4,0,-0.173074857379746,1,1
"ENSG00000163932",4.89014735715477e-05,0.542645998698452,7,0,-0.172937216301503,1,1
"ENSG00000106077",0.00027839030657956,0.186852180285144,6,0,-0.172769890435069,1,1
"ENSG00000198355",6.02904005986688e-12,0.000261874487324441,5,1,0.172759054171307,1,1
"ENSG00000172590",0.00359921575550694,1,10,0,0.172724750859708,1,1
"ENSG00000146223",3.11874847188796e-06,0.698581003898138,6,0,-0.172373173851037,1,1
"ENSG00000100445",0.0338820223325102,1,7,0,0.171799484373492,1,1
"ENSG00000137575",7.31954107238293e-07,1,5,0,0.171598738978038,1,1
"ENSG00000112539",0.0493591858528926,1,5,0,0.171110915566634,1,1
"ENSG00000114686",2.70488395127226e-14,1,5,0,-0.170845806356213,1,1
"ENSG00000167797",0.00067046599766603,1,5,0,0.170832135296237,1,1
"ENSG00000090006",1.01754126713951e-17,1,11,0,0.170731707317075,1,1
"ENSG00000182670",2.75311826775085e-13,1,8,0,0.170370401330929,1,1
"ENSG00000015475",0.00193558838538456,1,6,0,-0.170238352412306,1,1
"ENSG00000168522",1.44509335142782e-08,0.00220891617437437,4,1,-0.169560160625809,1,1
"ENSG00000117984",4.09995468575154e-12,0,2,2,-0.169273958422279,1,1
"ENSG00000135655",5.28037016753654e-06,0.0558658123986605,8,0,-0.169265119485664,1,1
"ENSG00000140254",0.000233521392893446,1,6,0,-0.169070685602444,1,1
"ENSG00000117308",0.0109213900071338,1,6,0,0.16876351496867,1,1
"ENSG00000170606",0.00060623310054566,0.00752671018284769,4,1,-0.16857063607836,1,1
"ENSG00000158604",0.0333460754609486,0.47197068052396,4,0,0.168477511132176,1,1
"ENSG00000136810",3.04080799479926e-293,1,4,0,0.168313143475006,1,1
"ENSG00000167113",1.90037405317279e-06,1,6,0,-0.168236762297127,1,1
"ENSG00000065357",0.00683568987296276,1,10,0,0.168031259329963,1,1
"ENSG00000137959",0.00778437319163116,0.251581106980647,6,0,0.167974959517922,1,1
"ENSG00000095794",0.00278048888013207,0.485442396179149,8,0,0.167939471298926,1,1
"ENSG00000163597",0.00097766921251983,0.0427981693802594,5,1,-0.16753240297253,1,1
"ENSG00000116754",7.37424642546222e-54,1,12,0,0.167056999969711,1,1
"ENSG00000278175",0.0165036415506273,0.978983903089185,10,0,-0.166869143239735,1,0.833333333333333
"ENSG00000186298",1.50898738518726e-07,1,7,0,0.166736281906343,1,1
"ENSG00000164120",9.02519933919014e-07,1,6,0,0.166683257471729,1,1
"ENSG00000115241",1.83897171167172e-11,1,3,0,0.165925717719968,1,1
"ENSG00000133316",0.0033283926977298,1,5,0,0.16567360689528,1,1
"ENSG00000142599",0.00316815939393781,0.300670138686835,3,0,-0.165411193404705,1,1
"ENSG00000173581",0.0123124463502576,1,7,0,0.165142174432208,1,1
"ENSG00000247828",0.00978857072237958,0.281747291748581,9,0,0.164444374794558,1,1
"ENSG00000204859",0.0196970692222586,0.643957182244261,9,0,-0.163484111370689,1,1
"ENSG00000109332",4.81736454893977e-16,1,7,0,0.163404329875212,1,1
"ENSG00000108523",9.41775965148977e-05,1,7,0,-0.162499997892702,1,1
"ENSG00000177738",0.0267529127687013,1,4,0,-0.162303038414842,1,1
"ENSG00000168394",0.00277777905234793,1,3,0,-0.162134224160398,1,1
"ENSG00000197826",0.00295273797154618,0.225630152432577,5,0,0.161465568498038,1,1
"ENSG00000117362",7.44110528716278e-07,0.00986745032313394,5,1,0.161034240760972,1,1
"ENSG00000122378",1.79950844851769e-13,1,5,0,-0.160777822687601,1,1
"ENSG00000242372",6.04668866528138e-05,0,2,2,-0.160117966217638,1,1
"ENSG00000092931",0.00156811480412127,1,11,0,0.160000008284899,1,1
"ENSG00000145736",0.00484055389162338,1,7,0,-0.159999462207197,1,1
"ENSG00000166183",0.00650707796859896,1,11,0,-0.159997984062693,1,1
"ENSG00000103495",0.00877916388431973,1,10,0,0.15991368502692,1,1
"ENSG00000108846",0.000360792281754859,1,6,0,-0.158908745452482,1,1
"ENSG00000077942",0.000113729629912952,0.201141162464322,3,0,0.15866949526597,1,1
"ENSG00000178053",0.0438054480678826,1,5,0,0.1584939120217,1,1
"ENSG00000131871",0.000988359693594658,0,2,2,-0.158081522168817,1,1
"ENSG00000133318",8.35618242771905e-06,1,5,0,0.157894764461958,1,1
"ENSG00000196352",0.000221709649126358,1,5,0,-0.157741747852936,1,1
"ENSG00000185803",0.0006843078174669,0.520117517519168,6,0,-0.15760596830674,1,1
"ENSG00000134255",0.0370415808012684,1,7,0,0.156862753248161,1,1
"ENSG00000163902",0.0142224488324297,0,2,2,-0.156789506177591,1,1
"ENSG00000131495",5.83819828779281e-18,1,3,0,0.156731662781744,1,1
"ENSG00000106853",2.00105848023167e-14,1,7,0,0.156675888855978,1,1
"ENSG00000119917",8.93361903291788e-05,1,3,0,0.156654676414584,1,1
"ENSG00000168385",6.40978006846144e-05,1,13,0,0.156645902460056,1,1
"ENSG00000078140",0.000990201479812025,1,5,0,0.156143770508144,1,1
"ENSG00000114115",1.3036293138767e-09,1,3,0,0.155910317715637,1,1
"ENSG00000153347",0.00400114827784628,1,3,0,0.155833544252804,1,1
"ENSG00000060762",1.45991404650976e-05,1,5,0,0.154755278421108,1,1
"ENSG00000089053",1.42982677210034e-06,1,4,0,-0.154656050116837,1,1
"ENSG00000159588",6.53992444865441e-06,0.794428196645076,13,0,-0.154589385821721,1,1
"ENSG00000168894",4.85694597338048e-05,1,4,0,0.154356287199118,1,1
"ENSG00000099812",0.0395610577612196,0.900793730500674,3,0,-0.154322705799862,1,1
"ENSG00000171604",1.33114097499458e-33,1,9,0,0.154226132270115,1,1
