"gene_ID","gene_qvalue","minimal_tx_qvalue","number_tx","number_significant_tx","max(Ciliated_UK_72hpi_adult_Infected-Ciliated_uninfected_adult_Uninfected)","pct_gene_expr","max_pct_tx_expr"
"ENSG00000108774",0.0472707916485873,0,2,2,-0.0414281830856197,1,1
"ENSG00000170421",0.0114495109724155,1,3,0,-0.0404251387103276,1,1
"ENSG00000134339",0.0180094664481766,0,2,2,-0.0403999963269279,1,1
"ENSG00000174748",0.00395334916726204,1,3,0,0.0391665821302355,1,1
"ENSG00000120129",9.76483710358414e-05,0,2,2,0.0370589052615336,1,1
"ENSG00000118680",0.0273179784590952,0,2,2,0.0369740903424886,1,1
"ENSG00000168003",0.0311667212552681,1,3,0,0.0367589169811738,1,1
"ENSG00000164032",4.90472122836823e-06,0,2,2,0.0343816560202208,1,1
"ENSG00000184009",6.02545399686556e-17,0,2,2,0.0342784913200588,1,1
"ENSG00000137331",0.0101718917851762,0,2,2,-0.0341844853600554,1,1
"ENSG00000115944",0.0348682430398425,1,3,0,0.0329900393739441,1,1
"ENSG00000130066",1.81231861601687e-11,1,4,0,0.0322631425899232,1,1
"ENSG00000142973",0.00463498920060242,1,3,0,0.0320484837093113,1,1
"ENSG00000167468",0.00258062861911967,1,3,0,0.0319815552572474,1,1
"ENSG00000173812",0.00270897643155884,1,3,0,0.031636890264788,1,1
"ENSG00000164405",0.00554419574096544,0,2,2,0.0291690467583158,1,1
"ENSG00000110700",1.29697574643235e-08,0,2,2,0.026686741086034,1,1
"ENSG00000111640",3.65446043394841e-05,0,2,2,-0.0255813317292946,1,1
"ENSG00000170315",0.0152734748223388,0,2,2,-0.022904604284823,1,1
"ENSG00000126432",0.00350087015161108,1,3,0,-0.0215025274633017,1,1
"ENSG00000125968",0.00859684616916859,0,2,2,0.0213754127980831,1,1
"ENSG00000197956",0.00395610729803314,0,2,2,-0.0205278712829678,1,1
"ENSG00000170889",2.30936285406845e-05,0,2,2,0.0198515159078625,1,1
"ENSG00000205420",2.09188729074032e-05,0,2,2,-0.0197485384700081,1,1
"ENSG00000108298",6.94909325995593e-11,0,2,2,0.0189396589951069,1,1
"ENSG00000265681",0.000194039204559786,1,3,0,0.0177289563467059,1,1
