"gene_ID","gene_qvalue","minimal_tx_qvalue","number_tx","number_significant_tx","max(Ciliated_UK_72hpi_child_Infected-Ciliated_uninfected_child_Uninfected)","pct_gene_expr","max_pct_tx_expr"
"ENSG00000177830",1.57318824309313e-17,0.00627936633561691,5,1,-0.607043115415941,1,1
"ENSG00000160226",3.89535377735129e-13,2.04850783284313e-10,3,1,-0.606892666600095,1,1
"ENSG00000163634",1.26374030882503e-37,8.11853238452642e-13,6,1,-0.606789442320694,1,1
"ENSG00000142102",0.0205789035951144,0.024788358477799,3,1,0.606649755456969,1,0.666666666666667
"ENSG00000172809",5.54205422255045e-45,1.34916843890849e-38,5,2,0.606580812792053,1,1
"ENSG00000164062",4.97280773429743e-20,0.147248518554762,5,0,0.606048263236683,1,1
"ENSG00000073921",1.14361756957221e-10,0.0498190838603332,5,1,-0.60575824881822,1,1
"ENSG00000163399",8.75432764424208e-67,5.00718011425647e-41,6,1,-0.605736158533668,1,1
"ENSG00000163848",9.18183954429514e-10,1,4,0,-0.604651145407423,1,1
"ENSG00000147454",2.12449405631606e-07,0.916547911681565,3,0,0.60459892447537,1,1
"ENSG00000149273",0,1.39383133256752e-74,7,1,-0.604052285511162,1,1
"ENSG00000180801",7.62021257430275e-10,0.739614076546855,4,0,0.603337831258062,1,0.833333333333333
"ENSG00000120549",0.000829362301551302,0.798459441909094,3,0,0.60285999404425,1,0.833333333333333
"ENSG00000128510",1.52558626808274e-13,0.00614736063458215,6,1,0.602113795203206,1,1
"ENSG00000127580",9.11611405477768e-08,1,4,0,-0.601956264688162,1,1
"ENSG00000153066",0.00722892895763068,0.00161338784313501,3,2,0.601199095456849,1,0.833333333333333
"ENSG00000188959",1.60543831627105e-18,0.129271843924439,4,0,-0.600712605004985,1,1
"ENSG00000198960",1.81419595000244e-14,0.000258666680202527,6,1,-0.598690932866266,1,1
"ENSG00000170222",2.56919897073481e-07,1,3,0,-0.59853040138763,1,0.833333333333333
"ENSG00000168038",8.02604540021458e-05,0.247461284773644,4,0,0.597981985030689,1,0.666666666666667
"ENSG00000135048",1.71369272574368e-10,1,3,0,-0.597495506904968,1,1
"ENSG00000173226",5.65448415562818e-28,0.0366436972115772,4,1,0.596419290391689,1,1
"ENSG00000110721",0.00200646118049891,0.00120096239695922,3,1,0.593866635990016,1,0.833333333333333
"ENSG00000174652",0.0178440938606081,0.0360741071095353,3,1,-0.591304526963859,1,1
"ENSG00000185722",0.00554600433436341,1,3,0,0.590322531808122,1,0.666666666666667
"ENSG00000163435",3.63472657809563e-242,3.14869478415255e-45,5,1,0.589289661075619,1,1
"ENSG00000130560",2.15723664529529e-84,0.0144365058358488,6,1,-0.588880340157713,1,1
"ENSG00000021355",5.67001756809885e-38,2.68581932927858e-24,5,1,-0.588491251161577,1,1
"ENSG00000121579",1.31163904030788e-17,6.36970713370109e-10,4,2,0.588088040217368,1,1
"ENSG00000019582",5.70209619520023e-08,5.06224876002373e-06,4,1,-0.586776034073462,1,1
"ENSG00000030066",0.000385124298485871,0.937040278041973,4,0,0.586508850916114,1,0.833333333333333
"ENSG00000134108",1.25284590331334e-07,2.85858981703902e-06,4,1,-0.586450561842602,1,1
"ENSG00000159216",2.62148774008491e-24,0.654110773874702,8,0,0.58605575694039,1,1
"ENSG00000197748",1.51463851669558e-09,1,6,0,0.584715136813328,1,0.833333333333333
"ENSG00000039068",2.55197261666439e-21,3.61916106325272e-05,6,1,0.582855820777984,1,1
"ENSG00000111196",0.0337360982583547,0,2,2,0.582649637151086,0.833333333333333,0.666666666666667
"ENSG00000124882",6.60210385507116e-05,3.37910096638079e-05,3,1,0.580979168962214,1,1
"ENSG00000040341",1.03002273350663e-11,5.32276132313125e-07,5,1,-0.580744652922055,1,1
"ENSG00000171097",0.000277626151176808,0.995360822289239,3,0,-0.580676497230664,1,1
"ENSG00000138386",0.000131060136730621,0.00273106088425844,4,1,0.580129204818424,1,0.833333333333333
"ENSG00000169228",1.96475355398515e-13,4.64836669784644e-10,5,1,0.579527643596652,1,1
"ENSG00000075413",3.09181517464662e-09,0.0878568271390568,4,0,-0.579198483904906,1,0.833333333333333
"ENSG00000139537",7.91761036714809e-13,1.00237891203806e-06,3,1,0.578323018567937,1,1
"ENSG00000100650",3.10871505610254e-155,8.75379426543319e-121,5,1,0.578065428762207,1,1
"ENSG00000081307",7.29469313379887e-11,1,5,0,0.577908483454215,1,1
"ENSG00000136068",6.29504691382759e-14,1,3,0,0.577680344206669,1,1
"ENSG00000100359",2.30979314480509e-61,4.93709413631015e-17,7,1,0.576920940336008,1,1
"ENSG00000282851",0.0435635966038266,0.0441049738674835,3,1,0.576866491557439,1,1
"ENSG00000145431",9.59752697402689e-09,0.0114426034427246,4,1,-0.575802661373161,1,0.666666666666667
"ENSG00000180104",1.72178715444127e-08,0.0384908865211116,5,1,-0.574929762140352,1,1
"ENSG00000133026",9.35099129944247e-07,0.0838766863130603,4,0,-0.573928467446614,1,0.833333333333333
"ENSG00000160613",1.44627311778263e-06,0.528705875866907,4,0,0.573088859675382,1,1
"ENSG00000141480",1.08125788385263e-09,0.234876838342802,6,0,0.572602599069312,1,1
"ENSG00000145675",9.75527344708855e-24,1,7,0,0.572472665430406,1,0.666666666666667
"ENSG00000072110",9.26836978511936e-63,1.41145050343049e-06,5,1,-0.571605528145507,1,1
"ENSG00000171161",0.000859830309671616,0.425123915666654,3,0,0.568578016064472,1,0.833333333333333
"ENSG00000133275",1.31891492399913e-05,3.7969171676688e-06,3,2,0.568084429566217,1,1
"ENSG00000134686",2.45640204765754e-07,0.0685253781078918,5,0,0.567880942256922,1,0.833333333333333
"ENSG00000204120",1.23809927661364e-06,1,5,0,0.567476008496268,1,1
"ENSG00000166822",5.5131993726598e-12,0.0581801883170119,4,0,0.56666647698782,1,1
"ENSG00000128595",6.96835186030121e-16,1,6,0,0.566553480532232,1,1
"ENSG00000177683",1.08767712899593e-06,0.193961018006622,5,0,-0.566307047845034,1,1
"ENSG00000166037",2.25491570655428e-16,1.62877768414226e-08,6,1,0.566044311171858,1,1
"ENSG00000113649",5.49446068728834e-06,0.22194578457307,3,0,0.565896743929913,1,1
"ENSG00000096872",2.233867882766e-05,0.000307275508175178,6,1,-0.565543851669472,1,1
"ENSG00000105865",0.00115754476739581,0.00149327613221127,4,1,0.565381707854343,1,1
"ENSG00000110218",0.00412987205591305,0.906527476466095,3,0,0.5649007900578,1,1
"ENSG00000250479",1.0696012910195e-05,0.0394428958308339,4,1,0.564652741747484,1,0.833333333333333
"ENSG00000099810",1.36826479549048e-09,1,4,0,-0.564090105411641,1,1
"ENSG00000129116",3.24223119425218e-13,4.9468210184075e-09,4,1,0.564034218232212,1,1
"ENSG00000128699",2.09473258445933e-24,0.000207441648111052,5,1,0.563680660443674,1,1
"ENSG00000257727",1.75907138868238e-82,5.40173956653769e-33,5,1,0.563080660719647,1,1
"ENSG00000149658",5.21638689692154e-05,6.29744923294246e-05,4,1,0.56300636427964,1,1
"ENSG00000262097",0.0115025894144013,0.0990974906888383,3,0,-0.562363932213207,1,1
"ENSG00000056972",7.80150768503326e-13,0.0328050599561039,5,1,-0.559904167651301,1,0.666666666666667
"ENSG00000144908",2.22947876172971e-09,2.63560652686222e-11,5,2,-0.558691195820272,1,1
"ENSG00000113812",2.35449995128632e-05,7.71700696379241e-05,3,1,-0.557603013712293,1,1
"ENSG00000101447",0.00254939811422348,0.0230525135890615,3,1,-0.55652252530498,1,1
"ENSG00000155749",1.87835534589411e-07,1,3,0,0.555626720675671,1,0.833333333333333
"ENSG00000166507",0.0032621431587654,1,4,0,0.5555790384071,1,0.666666666666667
"ENSG00000100105",0.000227478696616546,1,7,0,0.555554142655786,1,0.833333333333333
"ENSG00000204673",1.05545885139563e-11,1,4,0,0.555303907568404,1,1
"ENSG00000170881",4.82230932258694e-14,0.0976739401134833,4,0,-0.554497914610297,1,1
"ENSG00000173801",1.07478214183661e-68,1,7,0,0.554210140252058,1,1
"ENSG00000166938",0.000421106298403486,1,5,0,0.55416653654104,1,0.833333333333333
"ENSG00000127328",0.000830826192799107,0.0120559631942259,5,1,-0.553995879026038,1,0.666666666666667
"ENSG00000164338",0.00369370560806035,1,4,0,-0.553755569589488,1,0.666666666666667
"ENSG00000198589",2.8163889073885e-09,1,5,0,-0.550437100319723,1,1
"ENSG00000132286",2.37787267049762e-12,2.65331638405284e-13,3,2,0.550178522775259,1,1
"ENSG00000182809",1.03224037443524e-09,1,8,0,0.549999202304748,1,0.833333333333333
"ENSG00000169398",9.24501074591661e-29,1,11,0,0.549019606735606,1,1
"ENSG00000125505",2.2148022286604e-05,6.45080565796818e-05,5,1,0.548253419232098,1,1
"ENSG00000103067",3.46767627299914e-06,0.00755391405451712,6,1,0.54806491545562,1,0.833333333333333
"ENSG00000162819",8.48584128556567e-19,0.00219384089187212,6,1,-0.547573020553607,1,1
"ENSG00000169567",4.78722458281184e-47,4.05909695232225e-14,7,1,0.547330979806146,1,1
"ENSG00000157181",0.00755842310094432,0,2,2,-0.54730664094187,1,0.833333333333333
"ENSG00000134954",0.00347693503245533,1,3,0,-0.546786515797512,1,0.833333333333333
"ENSG00000072518",5.61840821185583e-12,1,7,0,-0.546632534480097,1,0.666666666666667
"ENSG00000148187",3.90527796436155e-11,0.671682882364124,7,0,0.544518013369357,1,1
"ENSG00000115457",2.7225199001004e-68,1.8092558119127e-50,5,2,-0.544463563119142,1,1
"ENSG00000079462",6.31727725855182e-51,8.62126145989246e-32,5,1,0.544167536816322,1,1
"ENSG00000150093",8.12857307261762e-75,1,4,0,-0.544005414405051,1,1
"ENSG00000163093",3.32917985187054e-09,0.0106961525927155,5,1,-0.543859119880847,1,1
"ENSG00000185104",6.22509147730974e-23,3.25376072806585e-08,5,1,-0.543829221696906,1,1
"ENSG00000090863",0.0235832405389839,0,2,2,0.543235273018538,1,0.833333333333333
"ENSG00000115760",3.67938076864531e-12,1,7,0,-0.543050062691138,1,0.833333333333333
"ENSG00000150433",3.4591014510503e-11,1,11,0,0.542306169472893,1,0.5
"ENSG00000267254",0.00651292853208986,0.768905581745748,4,0,-0.542194263863864,0.833333333333333,0.5
"ENSG00000221829",0.000211904567992539,1,4,0,-0.54182021706874,1,1
"ENSG00000094755",3.71946328713544e-15,3.37305929937391e-07,7,1,0.541701314468868,1,0.833333333333333
"ENSG00000069020",0.00616940980716184,0.0861096135932484,3,0,0.541321788423617,1,0.833333333333333
"ENSG00000184887",9.23015252290389e-29,7.01515715258646e-14,7,1,-0.541200984285129,1,0.833333333333333
"ENSG00000148908",7.38289322994566e-25,7.0909418841124e-16,3,1,-0.541074613927273,1,1
"ENSG00000147548",7.89603513101417e-06,0.0159894953607595,5,1,0.540965587313802,1,0.666666666666667
"ENSG00000213654",1.25220866994082e-07,1,6,0,0.540862138211735,1,1
"ENSG00000067082",1.57904338950862e-18,2.83953967587298e-06,4,1,0.539744617948266,1,1
"ENSG00000185651",8.3349282301697e-05,5.65931158535851e-05,3,1,0.539725980475637,1,1
"ENSG00000123268",2.93152221713275e-20,1,4,0,-0.539447521392469,1,1
"ENSG00000157778",2.62808422577033e-37,2.82319894878322e-06,7,2,0.538875119993258,1,1
"ENSG00000196275",0.000975198728743514,0.0123958356134825,4,1,0.538573936720568,0.833333333333333,0.833333333333333
"ENSG00000140416",5.83892438265647e-42,1.34020118096194e-06,5,2,0.538103549276532,1,1
"ENSG00000177565",8.09464724997444e-35,1,8,0,0.536842032691293,1,1
"ENSG00000126522",1.92463166865055e-12,0.0175768825628943,9,1,-0.535779921362388,1,0.833333333333333
"ENSG00000159658",2.06050290696973e-09,2.9434233340584e-07,3,1,0.535714966243091,1,1
"ENSG00000251022",9.74711376524344e-24,0.473317394250684,9,0,0.535601381645975,1,1
"ENSG00000137500",2.85391904465827e-24,0.00231710887248989,9,1,0.535499607516502,1,1
"ENSG00000198824",0.00101967742857968,0.222165225553132,3,0,0.535391096056665,1,1
"ENSG00000115419",0.00781305424743881,1,3,0,0.534522219482968,1,0.833333333333333
"ENSG00000141424",1.69640182520955e-19,1,5,0,-0.533943788900814,1,1
"ENSG00000141644",5.6395578460121e-09,1,7,0,-0.533911234700374,1,0.833333333333333
"ENSG00000169221",1.2230968519191e-06,0.341383552545089,3,0,-0.53372945335247,1,1
"ENSG00000176095",5.08037884145012e-09,0.000358136050356032,4,1,-0.53333604501576,1,1
"ENSG00000036549",0.000251362487837628,1,5,0,-0.533097554918028,1,1
"ENSG00000185238",0.000211904567992539,0.96687160091562,4,0,0.532965627312989,1,1
"ENSG00000169814",1.36174816367219e-08,0.26828629445569,6,0,0.532434968567996,1,1
"ENSG00000067836",7.93929794521155e-34,8.59971927319552e-17,6,1,-0.532239026951997,1,1
"ENSG00000204520",2.49514002578515e-12,0.008776374060186,5,1,0.53218516284865,1,1
"ENSG00000185049",8.92420446560787e-07,0.00122874126346835,5,1,0.53192436857889,1,1
"ENSG00000214367",0.000181467756378389,0.157761729954629,4,0,0.531724314646368,1,0.666666666666667
"ENSG00000136449",0.0039491467545209,0.489889025318678,4,0,-0.531457514880018,1,0.833333333333333
"ENSG00000173486",1.33465474262459e-83,1.08407114422249e-51,4,1,-0.531215472163117,1,1
"ENSG00000143321",6.73681016101234e-39,1,6,0,0.531032780624854,1,1
"ENSG00000104687",3.02078173098093e-12,2.29957777575649e-08,3,1,-0.530483236474155,1,1
"ENSG00000138772",2.94870537328675e-74,1,4,0,0.530257940147421,1,1
"ENSG00000122218",1.30410417260612e-07,0.000190466359066181,5,1,-0.530040663490452,1,1
"ENSG00000115540",2.69841847911759e-11,7.88557824630667e-08,3,1,-0.529761727613415,1,1
"ENSG00000054282",3.29833366914939e-05,0.0711521007579368,3,0,-0.529403357529704,1,1
"ENSG00000082898",8.10545167852557e-71,1,5,0,0.528480130026361,1,1
"ENSG00000100092",1.58535793172522e-06,0.759989581940037,5,0,0.52835914187433,1,1
"ENSG00000129696",3.98683696164725e-08,0.0192816772300817,4,1,0.528074565300416,1,1
"ENSG00000158234",1.1972213765876e-36,1,8,0,0.527776615287889,1,1
"ENSG00000108423",1.96743278075868e-07,0.0020777535387664,6,1,0.52742015379806,0.833333333333333,0.5
"ENSG00000102158",0.0144795947084617,0.0220864363793604,3,1,-0.527333219365765,1,1
"ENSG00000198176",8.99997565145848e-15,5.02364028420473e-10,7,1,0.52670190997142,1,1
"ENSG00000152894",3.18228676380910e-12,0.778222173720209,4,0,0.526570899612196,1,1
"ENSG00000164855",2.19040479805575e-11,1,7,0,0.526312722164873,1,1
"ENSG00000236287",1.67754724262999e-10,2.04510307163196e-07,4,2,0.5258823655008,1,1
"ENSG00000177459",1.34629270690106e-14,2.33461860170808e-15,3,1,0.525526956652202,1,1
"ENSG00000111834",0.000386842074136032,1,3,0,-0.525326703403269,0.833333333333333,0.833333333333333
"ENSG00000108641",9.28089366852152e-10,0.179539144241714,5,0,0.52504143623968,1,1
"ENSG00000164494",3.02588271750935e-06,2.14674197874913e-06,3,2,0.524866863331157,1,1
"ENSG00000164162",3.89457722664217e-28,1,8,0,-0.524158014697672,1,1
"ENSG00000115677",2.40745008598255e-25,0.061102902487047,5,0,0.521433238763844,1,1
"ENSG00000107581",3.32464486688774e-12,0.00103276958395899,4,1,-0.519461248095267,1,1
"ENSG00000149115",6.28817323259182e-29,0.0180289160188261,10,1,0.518894265562072,1,1
"ENSG00000124444",0.0089597776309618,0.0107400039061824,5,1,0.517555051650942,1,1
"ENSG00000247556",5.90204208014835e-06,0.0837912247327703,4,0,0.517295916706525,1,1
"ENSG00000130363",1.97034465454375e-05,0.0782658606718717,4,0,-0.517072427079484,1,0.833333333333333
"ENSG00000137693",4.60903919225763e-31,1,9,0,-0.516949897052065,1,1
"ENSG00000157764",2.91835828895866e-11,0.000403954121393354,6,1,0.51569658866663,1,1
"ENSG00000134186",4.99050040834531e-07,0.113068528435576,5,0,0.515318041066391,1,1
"ENSG00000204138",2.05865269700663e-09,1,7,0,-0.514762725621958,1,1
"ENSG00000197756",0.00835572306122099,0.00171711349313733,3,1,-0.51468525473263,1,1
"ENSG00000165410",1.72685352841489e-12,1,7,0,0.514087566051638,1,1
"ENSG00000114331",4.88369422851207e-20,1,7,0,-0.514064740544379,1,0.666666666666667
"ENSG00000182196",6.24990354059302e-67,2.21984022703506e-44,4,1,0.513248987839128,1,1
"ENSG00000135968",3.20347118601902e-27,4.33079913506653e-16,7,1,0.512449650899128,1,1
"ENSG00000078269",0.0480630027994275,0,2,2,0.512424491455262,1,1
"ENSG00000137203",9.8791715249665e-20,0.637580741698957,8,0,-0.510708948998102,1,0.833333333333333
"ENSG00000176444",0.013421400682602,0.00587031891178939,3,1,-0.510619710702348,1,0.833333333333333
"ENSG00000119328",2.35829043004709e-10,7.20022373887668e-07,4,1,-0.510284857569882,1,1
"ENSG00000100162",3.93472254015036e-11,1.32954769925519e-08,4,1,-0.510207098968889,1,1
"ENSG00000132254",1.80649254939936e-27,1.02334432230523e-08,5,1,-0.508089655725554,1,1
"ENSG00000184640",1.62105082984462e-33,0.000646179050006685,7,1,0.507433663038407,1,1
"ENSG00000013374",4.33156967375958e-10,9.97602510455666e-05,3,1,0.507266334562075,1,1
"ENSG00000116679",2.96270774777852e-19,0.00228492011299189,5,1,-0.507143699198283,1,1
"ENSG00000102024",1.18311510230323e-16,0.56183084517077,4,0,-0.506724569273036,1,1
"ENSG00000071051",1.9632954131536e-07,7.36768768278021e-05,5,1,0.506595687890053,1,0.833333333333333
"ENSG00000171793",0.000241312892473557,0.031778493905802,3,1,-0.506551941021442,1,1
"ENSG00000124313",0.0382877435844859,0,2,2,0.50647558336818,1,0.833333333333333
"ENSG00000050130",8.16136601761617e-16,0.0890774213053346,7,0,0.506289649421606,1,1
"ENSG00000154978",0.000154689023018717,1,4,0,0.505655635634857,1,0.833333333333333
"ENSG00000130702",8.66457860503346e-41,1,8,0,0.505080458779704,1,1
"ENSG00000107643",0.00120739049255585,0.00203186406020968,5,1,0.504913342320627,1,0.833333333333333
"ENSG00000129194",3.30025923902948e-05,0,2,2,0.504907262661138,1,1
"ENSG00000138709",0.0185437245003057,0.311576021485497,3,0,-0.503438616309773,1,0.666666666666667
"ENSG00000165689",0.00396138620534017,1,6,0,0.503354714948245,0.833333333333333,0.5
"ENSG00000179832",0.0127877002397872,0,2,2,0.503262162360166,1,1
"ENSG00000132313",4.64647233813153e-05,0.0114430348534149,3,1,-0.502998810997548,1,1
"ENSG00000133961",0.000575513824289538,1,6,0,0.502270801635097,1,1
"ENSG00000087586",0.0188685824625646,0.440092267071746,4,0,0.501758084309777,0.833333333333333,0.5
"ENSG00000121413",4.03130666588623e-17,1,7,0,-0.501708454488245,1,1
"ENSG00000103544",0.0140731891758711,1,5,0,-0.501214049320138,1,0.666666666666667
"ENSG00000132376",2.47823973102113e-06,7.16534814469686e-05,3,1,-0.500678718062757,1,1
"ENSG00000125520",8.78336182320263e-22,0.996155225682233,6,0,0.500034795727941,1,0.833333333333333
"ENSG00000170788",2.67624147138769e-07,0.0077610779465004,7,1,0.5,1,0.833333333333333
"ENSG00000130669",0.000411138974530581,0.438227544595651,5,0,0.499999912210301,1,1
"ENSG00000196576",1.5926973809056e-45,6.09820240317719e-05,8,1,0.499999582824874,1,1
"ENSG00000183734",5.1293216165717e-18,0.294258596321037,4,0,-0.49972391079911,1,1
"ENSG00000117335",3.59906585790411e-11,0.544634500855702,5,0,-0.499712372686345,1,1
"ENSG00000117226",1.91414009570227e-25,1,5,0,0.49957725719968,1,1
"ENSG00000166965",3.13694312503554e-06,0.192244680119201,3,0,-0.499244239885578,1,1
"ENSG00000177595",2.22219484472223e-09,0.269900894862636,4,0,0.498215978844375,1,1
"ENSG00000104133",3.95303954946715e-05,1,3,0,0.497847336387721,1,1
"ENSG00000165591",1.58203648505422e-06,1,3,0,0.497820988164099,1,1
"ENSG00000127952",6.20547264036837e-21,0.059504129724735,6,0,0.497252257979089,1,1
"ENSG00000168268",7.84528852766524e-06,9.36558312766497e-07,3,2,0.495937630882171,1,1
"ENSG00000105894",3.42994857167471e-17,6.82046970872773e-13,3,1,-0.495531346112994,1,1
"ENSG00000132470",2.92251864307858e-64,1,7,0,-0.495302711710474,1,1
"ENSG00000212694",0.000382565748121489,0.027171866603911,4,1,0.495026475520839,1,1
"ENSG00000114019",3.66504082625933e-05,0.171218530138738,4,0,-0.494730448818388,1,1
"ENSG00000147813",4.64854960577284e-65,1,5,0,0.494016573724295,1,1
"ENSG00000149084",2.49909838411071e-43,6.23826500722253e-16,4,1,0.493548075469892,1,1
"ENSG00000100083",1.20005236350306e-16,2.99992177986307e-07,4,2,-0.492945330416592,1,1
"ENSG00000108469",1.16714587530549e-08,0.654420340480641,5,0,0.492488459647977,0.833333333333333,0.833333333333333
"ENSG00000105357",1.64354305367779e-17,0.000529916583232546,5,1,0.491795222780747,1,1
"ENSG00000110536",2.60764842839567e-20,5.07627319896658e-10,6,2,-0.491248093254073,1,1
"ENSG00000120860",1.77294007497367e-36,1.73550729113756e-26,3,1,0.490553320202397,1,1
"ENSG00000065150",8.04667727701467e-08,1,5,0,-0.490196078431373,1,1
"ENSG00000120616",1.06530121799079e-10,1,6,0,0.489976907315352,1,1
"ENSG00000159166",1.6408287848866e-47,1,3,0,-0.489708612769713,1,1
"ENSG00000044115",3.98238201562317e-20,3.53117482799503e-09,6,1,0.48895756447402,1,1
"ENSG00000157349",7.3349433663442e-16,0.360828957838163,8,0,-0.48842195273436,1,1
"ENSG00000119041",0.00324478384349457,0.26150155407712,4,0,0.487947521975781,1,1
"ENSG00000136152",0.0138874162301733,0.243031799700875,3,0,-0.487564174522627,1,1
"ENSG00000129226",6.16649118054938e-09,0.000795389627345495,3,1,-0.487054171911051,1,0.833333333333333
"ENSG00000124795",4.79593863380615e-23,0.809832447129855,4,0,-0.486562867523853,1,1
"ENSG00000070669",0.00336458023654171,0.347046745615779,3,0,0.48564099724315,1,1
"ENSG00000122642",0.000151219903452001,0.0038831473897073,3,1,0.485203119037761,1,1
"ENSG00000168256",4.82758193090791e-11,1,6,0,0.484848344152659,1,1
"ENSG00000100325",1.16543135012171e-07,0.25217598707947,6,0,-0.484237749337066,1,1
"ENSG00000173575",3.98908100861259e-17,1.26317056560484e-07,5,1,-0.483218975313671,1,1
"ENSG00000081721",9.39667162057107e-15,0.004623508015679,3,1,0.482899907043741,1,1
"ENSG00000164331",0.000298194899164534,0.0864434912588548,3,0,-0.482610580143111,1,1
"ENSG00000184110",5.88312321014004e-57,4.02227177959768e-09,4,1,0.482497160771399,1,1
"ENSG00000166471",0.000260630338069514,0.00307196018446199,3,1,0.481676704528333,1,1
"ENSG00000106348",6.71426258440808e-10,1,6,0,0.481234038171027,1,1
"ENSG00000165175",4.78234994530622e-21,1.86682140608039e-07,4,1,-0.480096112169294,1,1
"ENSG00000204852",2.70998867572196e-19,1.2183973643318e-05,7,2,-0.479896278692327,1,1
"ENSG00000070190",8.16242708062438e-06,0.00177694054112414,3,1,-0.47960185451291,1,1
"ENSG00000164548",3.11533121615011e-10,0.00627408229383295,4,1,0.4792584170801,1,1
"ENSG00000071994",7.68057451800958e-15,0.0428410572941193,7,1,0.478366048180437,1,1
"ENSG00000138639",0.00188129574801557,1,4,0,-0.477947854733302,1,1
"ENSG00000112339",2.62002074558423e-16,1,9,0,0.477926032124719,1,1
"ENSG00000230513",0.00481294104811159,0.0380698834159471,3,1,-0.477920066793122,1,0.833333333333333
"ENSG00000025708",3.57795977369937e-192,1,7,0,0.477359715191934,1,1
"ENSG00000055211",8.92959104668585e-07,0,2,2,0.475631915269378,1,1
"ENSG00000260916",4.85812960642797e-14,1.90559229706622e-05,4,1,-0.475530624073675,1,1
"ENSG00000106484",0.00108423564449197,1,5,0,0.475412389367837,1,1
"ENSG00000154642",2.52382005906592e-05,1,4,0,0.475369860062118,1,0.833333333333333
"ENSG00000111802",8.41406897829914e-21,1.31235259924298e-06,3,1,0.474551004428862,1,1
"ENSG00000160746",5.57969031386904e-05,1,5,0,-0.474545738063602,1,0.666666666666667
"ENSG00000160993",2.12449405631606e-07,0.00634751423948144,4,1,0.473596025404092,1,1
"ENSG00000143947",0,0,2,2,0.47271535821266,1,1
"ENSG00000119431",1.47244611146254e-26,1,4,0,0.472321607110041,1,1
"ENSG00000157259",1.09870634658987e-08,4.87852194897091e-07,4,1,0.472308186882735,1,1
"ENSG00000168936",8.97620148178995e-17,1,7,0,0.472230905881737,1,1
"ENSG00000121057",0.0365907750689354,0.264387378976994,3,0,-0.471646123648315,1,1
"ENSG00000146416",0.00349007495289247,0.273303999545384,3,0,0.47109355016238,1,1
"ENSG00000125846",0.0322765571787522,0.211704576866175,4,0,-0.471007902899472,1,0.833333333333333
"ENSG00000148399",3.08150071485878e-24,1,11,0,0.470417668019467,1,0.833333333333333
"ENSG00000145901",7.14010885460516e-13,1,7,0,0.468749999469675,1,1
"ENSG00000269609",7.08355962363608e-06,1,5,0,-0.46850098634022,1,1
"ENSG00000166181",3.31499768441195e-17,1,7,0,-0.468467869136642,1,1
"ENSG00000138286",5.75910819297896e-10,1,5,0,0.467885934517421,1,0.833333333333333
"ENSG00000103876",1.33569942412462e-15,1,4,0,-0.466966920646513,1,1
"ENSG00000241468",2.08697689496435e-114,1.14494118008184e-32,3,1,-0.466646579010592,1,1
"ENSG00000153560",0.000102415094652894,0.685375282141945,3,0,0.46594213105759,1,1
"ENSG00000012061",3.66328604570974e-13,8.09542617403717e-06,9,1,-0.465854027762157,1,1
"ENSG00000067064",2.75000278409853e-46,6.01322403940122e-21,5,1,-0.465723534883928,1,1
"ENSG00000203667",4.68805336211468e-08,1.55560604740586e-05,5,1,-0.465623860494942,1,1
"ENSG00000155660",1.26913946588869e-19,1.37646386568149e-06,4,1,0.464477001896101,1,1
"ENSG00000171962",0.0298352452261708,0,2,2,-0.463856615682724,1,0.833333333333333
"ENSG00000157106",1.16618779797496e-05,1,3,0,0.463829400489127,1,1
"ENSG00000161642",8.38644344767863e-15,0.848345679145223,6,0,0.461238521178965,1,1
"ENSG00000183808",0.0221526599049612,1,3,0,-0.460685268374856,1,0.833333333333333
"ENSG00000163001",8.03278257941765e-12,0.000327861420337624,4,1,0.460141038822247,1,1
"ENSG00000110619",1.77585962371819e-13,1.70883885058135e-05,6,2,-0.459663146951424,1,1
"ENSG00000164056",0.000132376080963077,1,6,0,0.458889778585573,1,0.833333333333333
"ENSG00000109083",2.46523882476126e-08,5.14868953782634e-10,4,2,0.458732273055128,1,1
"ENSG00000119801",2.88110981587148e-37,2.71990377021437e-13,8,1,0.458188770017102,1,1
"ENSG00000112539",9.73249232655413e-09,0.974235068444745,5,0,-0.458133335635757,1,1
"ENSG00000075151",4.17275263994223e-28,0.736002877124568,8,0,0.458102670598111,1,1
"ENSG00000006695",2.34539789186046e-08,0.0731170403805683,4,0,0.458043518111085,1,1
"ENSG00000189042",0.0157687602357098,0.0688477870316552,3,0,-0.457793942456255,1,0.833333333333333
"ENSG00000146963",1.84553301709033e-25,1.73792617688228e-08,8,1,-0.457622329059332,1,1
"ENSG00000115694",2.53170269739835e-26,0.00177961150373407,8,1,-0.457516603459443,1,1
"ENSG00000110880",4.0727096255842e-12,0.742726502934614,6,0,-0.456828453323289,1,1
"ENSG00000257815",0.0115571247908975,0.430525340626241,4,0,0.456350513920355,1,1
"ENSG00000064490",1.32859752613005e-26,0.0100303710735835,7,1,-0.45610166459034,1,1
"ENSG00000166140",0.0490990136373836,1,4,0,-0.454982752910007,0.833333333333333,0.666666666666667
"ENSG00000130816",3.37984428479984e-28,0.079044182131122,8,0,-0.454679081386035,1,1
"ENSG00000197321",5.47163067574647e-08,1,5,0,-0.454478099597992,1,0.833333333333333
"ENSG00000015479",9.57279740960372e-20,7.01136734071876e-08,8,2,-0.454239654870506,1,1
